zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories,region_1,region_2,region_3
1170710,Kaikoura Public Toilets,Public Toilet Kaikoura,"","Northern end of the West End carpark, centre of Kaikoura township","",24/7,NZ,173.681867,-42.401217,manual,1,2009-12-03T17:11:32Z,2010-07-27T14:49:10Z,info1,,CivicStructure/Toilet,Canterbury,Kaikoura,Kaikoura
1170711,North Hagley Park Toilets,Toilet,"","Christchurch, Canterbury, New Zealand","",24/7,NZ,172.624553,-43.526845,manual,1,2009-12-03T17:47:33Z,2009-12-03T17:47:33Z,garyt,,CivicStructure/Toilet,Canterbury,Christchurch,Christchurch Central
1170852,Cliff Road Reserve Public Toilet,Public toilet,http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail.asp?pParkId=390,"Cliff Road Reserve, 1-69 Cliff Road, St Heliers, Auckland","","",NZ,174.859697,-36.849385,manual,1,2009-12-15T22:23:00Z,2009-12-22T11:53:15Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,St Heliers
1170880,Oxford Museum,"Agriculture, History, Public toilet",http://www.nzmuseums.co.nz/index.php?option=com_nstp&task=showAccountDetail&accountIdSet=3246&Itemid=23,70 Main Street Oxford,03 312 1004,"11am-4pm every Sunday, or by arrangement",NZ,172.189857,-43.298154,Address,1,2009-12-19T14:08:08Z,2009-12-19T14:08:08Z,onco_p53,,Museum,Canterbury,Oxford,Oxford
1171005,Waiuku Toilets,Toilet,,11 King St Waiuku Auckland 2123,,,NZ,174.729373,-37.247317,manual,1,2009-12-29T16:33:53Z,2009-12-29T16:33:53Z,Imsdle,,CivicStructure/Toilet,Auckland,Waiuku,Waiuku
1171020,Superloo,Public Toilet,,75 Montgomery Square Nelson 7010,,,NZ,173.282429,-41.273497,manual,1,2009-12-30T15:47:51Z,2009-12-30T15:47:51Z,NickGastrell,,CivicStructure/Toilet,Nelson,Nelson,Nelson
1171021,Narrowneck Beach toilet and changing rooms,Toilet and changing rooms,"","1 Old Lake Rd, North Shore City, Auckland 0624, New Zealand","","",NZ,174.80152,-36.812961,manual,1,2009-12-30T19:02:14Z,2009-12-30T19:02:14Z,albo,,CivicStructure/Toilet,Auckland,Auckland,Narrow Neck
1171022,"Toilet, Bath Street, Cheltenham Beach, Devonport",Toilet,"","84 Vauxhall Rd, North Shore City, Auckland 0624, New Zealand","","",NZ,174.805639,-36.81985,manual,1,2009-12-30T19:05:16Z,2009-12-30T19:18:04Z,albo,,CivicStructure/Toilet,Auckland,Auckland,Narrow Neck
1171023,Balmain Reserve Public Toilets,Toilet and changing rooms,"","22 Oxford Terrace, Cheltenham Beach, Devonport, North Shore, Auckland","",24hrs,NZ,174.808292,-36.823684,manual,1,2009-12-30T19:06:39Z,2010-12-10T08:05:57Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Devonport
1171024,Devonport Windsor Reserve toilet and changing rooms,Toilet and changing rooms,"","1 King Edward Parade, North Shore City, Auckland 0624, New Zealand","","",NZ,174.797459,-36.832328,manual,1,2009-12-30T19:07:58Z,2009-12-30T19:07:58Z,albo,,CivicStructure/Toilet,Auckland,Auckland,Devonport
1171025,Devonport Library toilet,"Toilet, outside Library","","2 Victoria Rd, Auckland 0624, New Zealand","","",NZ,174.797649,-36.8313,manual,1,2009-12-30T19:09:45Z,2009-12-30T19:09:45Z,albo,,CivicStructure/Toilet,Auckland,Auckland,Devonport
1171042,Omana beach toilet,Public toilet,,34 Omana Esplanade Manukau Auckland 2018,,,NZ,175.032377,-36.877308,manual,1,2010-01-02T15:31:09Z,2010-01-02T15:31:09Z,findnzdev,,CivicStructure/Toilet,Auckland,Auckland,Maraetai
1171058,Cherry Grove Public Toilets,Toilets,"","30 Kururau Rd, Taumarunui, Manawatu-wanganui 3920, New Zealand","","",NZ,175.2557,-38.890183,manual,1,2010-01-04T06:29:48Z,2010-01-04T06:29:48Z,brownees172,,CivicStructure/Toilet,Manawatu-Wanganui,Taumarunui,Taumarunui
1171107,Titirangi Toilets,Public toilets,http://www.waitakere.govt.nz/,"412 Titirangi Rd, Waitakere, Auckland 0604, New Zealand","","",NZ,174.656157,-36.937924,manual,1,2010-01-10T20:32:38Z,2010-01-10T20:45:37Z,albo,,CivicStructure/Toilet,Auckland,Auckland,Titirangi
1171113,Huia Toilets,Public toilets,http://www.waitakere.govt.nz,"Huia Domain, Huia Rd, Waitakere, Auckland","","",NZ,174.56762,-36.998633,manual,1,2010-01-10T20:59:09Z,2010-01-13T14:38:38Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Huia
1171116,Laingholm toilets,toilet,http://www.waitakere.govt.nz,"19 Sandys Parade, Waitakere, Auckland 0604, New Zealand","","",NZ,174.642529,-36.967473,manual,1,2010-01-10T21:05:55Z,2010-01-10T21:05:55Z,albo,,CivicStructure/Toilet,Auckland,Auckland,Laingholm
1171120,Luckens Reserve Toilets,Public toilets,http://www.waitakere.govt.nz,"Luckens Reserve, Marina View Dr, West Harbour, Waitakere","","",NZ,174.641783,-36.815727,manual,1,2010-01-10T21:18:21Z,2010-01-12T16:00:26Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,West Harbour
1171122,Piha Domain Toilets,Public toilets,http://www.waitakere.govt.nz,"Piha Domain, Piha","","",NZ,174.471742,-36.954076,manual,1,2010-01-10T21:24:33Z,2010-01-12T16:03:46Z,zenbu,,CivicStructure/Toilet,Auckland,,Piha
1171124,"Christmas Beach Toilets, Herald Island",Public toilets,http://www.waitakere.govt.nz,"Christmas Beach, The Terrace, Herald Island","","",NZ,174.658332,-36.777822,manual,1,2010-01-10T21:27:37Z,2010-01-12T16:01:19Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Herald Island
1171147,Piha South Road Reserve Toilets,"Public toilets, changing room, cold shower",http://www.waitakere.govt.nz,"Piha South Road Reserve, Piha","","",NZ,174.469097,-36.957171,manual,1,2010-01-12T16:05:58Z,2010-01-12T16:05:58Z,zenbu,,CivicStructure/Toilet,Auckland,,Piha
1171160,Pro Nature Trading,"Cleaning supplies, toilet tissue, hand towels, personal protection equipment, consummables, Insect control, hand care,",http://www.pronature.co.nz,"20 Industry Road, Penrose, Auckland",0800 603 555,By Appointment,NZ,174.827027,-36.922386,Address,1,2010-01-13T17:28:17Z,2012-05-14T09:00:05Z,pronature-trading,"",Store,Auckland,Auckland,Penrose
1171173,Matarangi Shopping Centre Toilets,Public toilets. Exeloo,http://www.tcdc.govt.nz,"Matarangi Drive, Matarangi","","",NZ,175.66326,-36.73348,manual,1,2010-01-13T21:08:36Z,2010-01-13T21:08:36Z,zenbu,,CivicStructure/Toilet,Waikato,,Matarangi
1171231,Coyle Park Public Toilets,Public Toilet,"","Te Ra Road, Pt Chevalier, Auckland","","",NZ,174.704005,-36.85205,manual,1,2010-01-17T18:17:35Z,2010-01-17T18:17:35Z,onco_p53,,CivicStructure/Toilet,Auckland,Auckland,Point Chevalier
1171232,Cashmere Road Park Public Toilets,Public Toilets,,Cashmere Road,,,NZ,172.625704,-43.568904,manual,1,2010-01-17T20:10:29Z,2010-01-17T20:14:15Z,JDSB,,CivicStructure/Toilet,Canterbury,Christchurch,Cashmere
1171674,Alamein Avenue Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,In Onerahi Sports Park at the end of Alamein Avenue,"","",NZ,174.369705,-35.747349,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Onerahi
1171675,Barge Park Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,470 State Highway 14.,"",24hrs 7 days,NZ,174.276657,-35.74234,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Maunu
1171676,Beach Road Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite 206 Beach Rd, Onerahi.","",24hrs 7 days,NZ,174.358891,-35.774676,manual,1,2010-01-26T15:39:29Z,2010-05-05T19:19:05Z,peejayw,,CivicStructure/Toilet,Northland,Whangarei,Onerahi
1171677,Bland Bay Reserve Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Opposite 772 Whangaruru North Rd.,"",24hrs 7 days,NZ,174.353165,-35.345787,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Whangaruru
1171678,Forum North Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"In Forum North Building, 5 Rust Ave, Whangarei","","",NZ,174.318039,-35.724804,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Whangarei
1171679,Hikurangi Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Opposite 45 King St,"",7 days 6am-9pm,NZ,174.286392,-35.597134,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Hikurangi,Hikurangi
1171680,Kamo Sportsfield Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,By Butler Place carpark.,"",24hrs 7 days,NZ,174.296936,-35.680187,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Kamo
1171681,Kamo Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,In carpark behind shops.,"",7 days 6am-9pm,NZ,174.300003,-35.683117,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Kamo
1171682,Kensington Park Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"In Kensington stadium carpark, Kensington, Whangarei","",7 days 6am-9pm,NZ,174.312576,-35.707111,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Kensington
1171683,Kensington Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"In Countdown carpark, Kensington, Whangarei","",7 days 6am-9pm,NZ,174.32103,-35.707706,manual,1,2010-01-26T15:39:29Z,2012-10-11T16:46:13Z,muzzanz1,"",CivicStructure/Toilet,Northland,Whangarei,Kensington
1171684,Kowharewa BayToilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, Off Tutukaka Block Rd.","",24hrs 7 days,NZ,174.530792,-35.622021,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Tutukaka
1171685,Langs Beach Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"Cove Road, Just before Hector Lang Drive.","",24hrs 7 days,NZ,174.53801,-36.048553,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Langs Beach
1171686,Mair Park Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"End of Rurumoki St, Mairtown, Whangarei","",7 days 6am-9pm,NZ,174.328522,-35.712898,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Regent
1171687,Manganese Point Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, Opposite 647 Whangarei Heads Rd.","",24hrs 7 days,NZ,174.415405,-35.780289,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Tamaterau
1171688,Marsden Point Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, End of Ralph Trimmer Drive.","",24hrs 7 days,NZ,174.490509,-35.837742,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Marsden Point
1171689,Matapouri Bay Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, End of Wehiwehi Rd.","",24hrs 7 days,NZ,174.506866,-35.564594,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Matapouri
1171690,McLeods Bay Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite 2045 Whangarei Heads Rd.","",24hrs 7 days,NZ,174.50412,-35.813755,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Whangarei Heads
1171691,Ngunguru Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Adjacent to 1893 Ngunguru Rd.,"",24hrs 7 days,NZ,174.499329,-35.635429,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Ngunguru
1171692,Oakura Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Adjacent to 153 Oakura Rd.,"",24hrs 7 days,NZ,174.343521,-35.389435,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Oakura
1171693,Ocean Beach Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,End of Ranui Rd.,"",24hrs 7 days,NZ,174.572784,-35.839104,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Whangarei Heads
1171694,One Tree Point Marina Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite 25 One Tree Point Rd.","",24hrs 7 days,NZ,174.471512,-35.835243,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,One Tree Point
1171695,One Tree Point Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"In Carpark, Adjacent to 259 One Tree Point Rd.","",24hrs 7 days,NZ,174.454071,-35.819378,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,One Tree Point
1171696,Onerahi Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"Waverley St, Adjacent to Onerahi Shopping Centre.","",24hrs 7 days,NZ,174.367935,-35.754417,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Onerahi
1171697,Otaika Sportsfield Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,By Sportsfield at 296 Otaika Rd (SH1).,"",24hrs 7 days,NZ,174.309036,-35.761101,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Raumanga
1171698,Parakao Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,By Parakao hall.,"",24hrs 7 days,NZ,173.954453,-35.713722,manual,1,2010-01-26T15:39:29Z,2010-01-26T15:39:29Z,marsbar,,CivicStructure/Toilet,Northland,,Parakao
1171699,Park Street Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Adjacent to Hikurangi Rugby Club Rooms.,"",24hrs 7 days,NZ,174.284515,-35.601387,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Hikurangi,Hikurangi
1171700,Parua Bay Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"Opposite jetty, Whangarei Heads Rd.","",24hrs 7 days,NZ,174.450104,-35.77549,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Parua Bay
1171701,Pataua North Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite 34 Aubrey Rd.","",24hrs 7 days,NZ,174.521774,-35.712791,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Pataua North
1171702,Pataua South Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite 904 Pataua South Rd.","",24hrs 7 days,NZ,174.520096,-35.715904,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Ngunguru Bay
1171703,Rathbone Street Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"Adjacent to 5 Rathbone St, Whangarei","",24hrs 7 days,NZ,174.320389,-35.724731,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Whangarei
1171704,Reotahi Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Carpark at end of Beach Road.,"","",NZ,174.497849,-35.827221,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Whangarei Heads
1171705,Riverside Drive Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Adjacent to Skateboard Park & BMX Track.,"",24hrs 7 days,NZ,174.336243,-35.729046,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Parahaki
1171706,Ruakaka Beach Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"In Carpark, End of Ruakaka Beach Rd.","",24hrs 7 days,NZ,174.460754,-35.908817,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Ruakaka,Ruakaka
1171707,Ruakaka Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,In Ruakaka Shopping Centre Carpark off Peter Snell Rd.,"",24hrs 7 days,NZ,174.455994,-35.875412,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Ruakaka,Ruakaka
1171708,Sandy Bay Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,On Waterfront opposite 1315 Matapouri Rd.,"",24hrs 7 days,NZ,174.474197,-35.556591,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Matapouri
1171709,Taiharuru Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, Adjacent to 8 McGregor St.","",24hrs 7 days,NZ,174.55191,-35.730106,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Taiharuru
1171710,Te Maika Road Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite Ngunguru Primary School","",24hrs 7 days,NZ,174.512772,-35.627037,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Ngunguru
1171711,Town Basin Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"Quayside, Whangarei","","",NZ,174.325562,-35.72456,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Whangarei
1171712,Town Basin Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"Dent St, Whangarei","","",NZ,174.326874,-35.725925,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Whangarei,Whangarei
1171713,Waipu Caves Reserve Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,In Reserve off Waipu Caves Rd.,"",24hrs 7 days,NZ,174.348099,-35.934471,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Waipu,Waipu
1171714,Waipu Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,In Centre carpark.,"",24hrs 7 days,NZ,174.444366,-35.984066,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Waipu,Waipu
1171715,Waro Reserve Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Reserve gates shut at dusk.,"","",NZ,174.288071,-35.587822,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,Hikurangi,Hikurangi
1171716,Whale Bay Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,Accessable by boat or 10 minute walk from carpark.,"",24hrs 7 days,NZ,174.500763,-35.557869,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Matapouri
1171717,Whananaki Toilets,Public toilets,http://www.wdc.govt.nz/xml/ps.aspx?fn=/resources/12984/public-toilets-whangarei-district.html,"On Waterfront, opposite 2303 Whananaki North Rd.","",24hrs 7 days,NZ,174.463638,-35.508461,manual,1,2010-01-26T15:39:30Z,2010-01-26T15:39:30Z,marsbar,,CivicStructure/Toilet,Northland,,Whananaki
